% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=524703, Sat Jul 15 22:32:39 2023, <python>{}</python>
1 11 0.4630207420112071 1.0000458343836967 97.04897777774784 9.7048977777747837e+01 289.47636384281464 732.1052030433559   
2 22 0.4187257393210152 1.1393214857268383 97.04897777774784 1.8735428755555452e+02 529.2421713434534 1501.6205600100088   
3 33 0.3778386569049186 1.1747895059240485 85.36228128507399 8.5362281285073990e+01 362.37556380492305 727.5310577721978   
4 44 0.3495310181073358 1.199948790888343 85.36228128507399 1.6293441682591799e+02 317.6487488997858 589.9584032538473   
5 55 0.3167272400089391 1.2401493390171876 66.93997174121768 6.6939971741217676e+01 230.8912949007346 992.7170336762139   
6 66 0.2854307596171857 1.2763405328522301 66.93997174121768 7.5037012891588645e+01 132.24447076979263 263.3561776455212   
7 77 0.28761856087019955 1.2933582197305817 66.93997174121768 1.2801823006204560e+02 167.5780880879909 371.2366188794836   
8 88 0.28171545307922097 1.3142842892636246 66.93997174121768 8.2644870670749299e+01 181.53991354114217 501.1672626776571   
9 99 0.2690232789402472 1.3702578315592375 58.53788450775311 5.8537884507753112e+01 149.70449782293315 614.2952391445356   
10 110 0.24983415091827194 1.3615554651347255 58.53788450775311 8.3523752579088352e+01 118.92957502782943 453.1604158087973   
11 121 0.23018901854282947 1.3808433058349432 58.53788450775311 1.0455227281425573e+02 136.89776800044365 209.65466646813397   
12 132 0.22059783201272387 1.3804189223722978 58.53788450775311 1.1215738510436681e+02 134.87133467426548 178.74714687208635   
13 143 0.2116020131704756 1.4331910484978427 58.53788450775311 9.4897497949329022e+01 138.05379498666056 226.3950532540839   
14 154 0.19386788446084785 1.518586199542531 51.30408365538861 5.1304083655388609e+01 100.64527917387225 233.0211480719401   
15 165 0.18807437547588696 1.523562771469503 35.95316322816751 3.5953163228167512e+01 85.6689842100095 143.1767836828358   
16 176 0.18227080148891117 1.5106896633789355 35.95316322816751 4.1044539449420839e+01 74.70520147281336 115.09284125843678   
17 187 0.18218127501451886 1.555856634185276 21.62079194642862 2.1620791946428621e+01 57.07473543444777 136.91026958943348   
18 198 0.19386200643997184 1.66533067103049 21.62079194642862 2.6386041278724978e+01 37.877493685735445 105.24225396027612   
19 209 0.20646516133495227 1.7287391713927431 21.62079194642862 2.8427247849065129e+01 52.41376224621318 134.0097458778819   
20 220 0.20452238334665707 1.8684198404614047 21.62079194642862 2.6779005198069694e+01 52.240756145303436 110.56579277214117   
21 231 0.20136885168860055 1.8858466532352898 21.62079194642862 3.1853503440248076e+01 62.78986604703547 87.97896025376664   
22 242 0.19861399607141283 1.8700179921405655 21.62079194642862 3.1927364680629584e+01 50.7598296314565 75.15664567850634   
23 253 0.19104516686159032 1.8800500116489107 21.62079194642862 3.4969319812571086e+01 70.79988624545037 137.30244942203032   
24 264 0.17392929868406526 1.9132212612569193 21.62079194642862 2.6624754737788081e+01 53.931050034192026 97.26652956618999   
25 275 0.16271277461023734 1.851428121706667 21.62079194642862 2.5811544081533057e+01 43.31575042787381 65.30066675158572   
26 286 0.14723147653200142 1.854140481344225 21.62079194642862 2.4758862680701071e+01 41.101951040405865 69.51400440010556   
27 297 0.13380618196433727 1.8639094594808965 21.62079194642862 2.2392083192216660e+01 35.028256640184324 50.32182728705054   
28 308 0.12569417626888274 1.8921089269043663 16.01435301870877 1.6014353018708771e+01 32.600782333290645 42.03455824217566   
29 319 0.13135735309922889 1.857893495168775 16.01435301870877 2.1333325986434499e+01 28.35259049557471 44.6680585247025   
30 330 0.12345906813562049 1.8575011953015852 14.406522259557946 1.4406522259557946e+01 27.96384180258951 81.37712976034857   
31 341 0.11369529342196806 1.891526335731165 14.406522259557946 1.7357805111860820e+01 23.479020308263927 37.31150865582587   
32 352 0.1021948925719786 1.9218632334320307 14.406522259557946 1.7279499058111931e+01 22.166147894588466 35.790080338938004   
33 363 0.0905333143129725 1.9677616007559815 14.406522259557946 1.4986965375634322e+01 17.9814592522512 23.316578311647778   
34 374 0.07940301840674617 1.9890404582511683 13.931022891125295 1.3931022891125295e+01 17.209375599730592 25.38082237991537   
35 385 0.06985727942493804 1.9850323188592651 11.968690759671277 1.1968690759671277e+01 15.596978693736617 20.30667021265333   
36 396 0.06500282867623729 1.953224182337781 11.968690759671277 1.2536172383021976e+01 15.138080804596331 16.9249158512604   
37 407 0.06195793740173496 1.9213523815506175 11.968690759671277 1.2648085030655055e+01 13.990617036475218 16.491938243034486   
38 418 0.06116945269302305 2.01235095397633 11.968690759671277 1.2882831704362857e+01 15.073194825039574 23.461690243197882   
39 429 0.05903036843269778 1.965459646065067 11.968690759671277 1.3261761150191431e+01 14.227442874803868 17.949136032891673   
40 440 0.052167722729702694 1.9685624936153039 11.968690759671277 1.2231893539236836e+01 14.702610877516829 15.93851158738025   
41 451 0.04758807932682617 1.9944521108985218 11.968690759671277 1.1998982281060508e+01 13.565510028688736 15.884232749248904   
42 462 0.04424472706036825 2.0422693792510294 11.968690759671277 1.2418399474215576e+01 13.603205471189845 15.243926272762389   
43 473 0.04118489344824906 2.053969551728004 11.968690759671277 1.2277588276176875e+01 13.519590801856465 15.788455154905389   
44 484 0.037717651246917616 2.058642852320439 11.968690759671277 1.2069527216186707e+01 12.876437226769978 14.644761118482542   
45 495 0.033931062279905305 2.0581460142870123 11.863572902991265 1.1863572902991265e+01 12.716562577978094 13.491794095084176   
46 506 0.030540947656713405 2.050768527373241 11.703610923392958 1.1703610923392958e+01 12.24396584849815 12.978703837203716   
47 517 0.027120420262554724 2.0218435759989495 11.632499897352764 1.1632499897352764e+01 12.034041286737152 12.375133128810596   
48 528 0.024888792692782186 2.060421218372258 11.632499897352764 1.1635726010132238e+01 12.216480021557317 12.414682927866945   
49 539 0.02360834220699717 2.0978021999973673 11.597134785660371 1.1597134785660371e+01 11.845370283283543 12.638620281904778   
50 550 0.022258164929741298 2.103453118282383 11.474060165195473 1.1474060165195473e+01 11.806609265835204 12.0719141280996   
51 561 0.020860230551222027 2.1402008654336093 11.474060165195473 1.1497815822041659e+01 11.64295486957354 11.8477222793323   
52 572 0.02026545981555665 2.1304494978880992 11.474060165195473 1.1549659983338984e+01 11.633416146880112 12.084672757525253   
53 583 0.019536949877180895 2.1787627099702194 11.380500528783424 1.1380500528783424e+01 11.641204129902802 11.72349304994584   
54 594 0.018417217956629404 2.26500970676281 11.380500528783424 1.1462442517045110e+01 11.502293871291023 11.770668246210413   
55 605 0.016953808768317848 2.257113651201142 11.380500528783424 1.1398717454682494e+01 11.554569585548904 11.594650262082457   
56 616 0.015832652765388224 2.2833350153291287 11.380500528783424 1.1457634540100123e+01 11.551481766652484 11.849280944300848   
57 627 0.014340850119119147 2.255085212778928 11.380500528783424 1.1427251160963200e+01 11.514836763608406 11.622416360633022   
58 638 0.013556133938342171 2.288311271588654 11.380500528783424 1.1388799944290488e+01 11.450308642469547 11.566811148889332   
59 649 0.012552468695364983 2.3594728577037567 11.380500528783424 1.1429568860237820e+01 11.473846092679867 11.553042938554267   
60 660 0.011981576824992067 2.34948317593564 11.380500528783424 1.1396729656066045e+01 11.462875516568296 11.53605826015897   
61 671 0.011672180024963924 2.401927373311678 11.375263337402393 1.1375263337402393e+01 11.43715245246512 11.5314208533038   
62 682 0.010774819681631817 2.4356292492905784 11.375263337402393 1.1403472781010858e+01 11.460836509097795 11.534041585408762   
63 693 0.010238530597731256 2.3802649156739344 11.375263337402393 1.1386070716602532e+01 11.413968246339444 11.459076475652424   
64 704 0.009539855365018068 2.371445859059252 11.343402642784167 1.1343402642784167e+01 11.422319905426685 11.48135365726913   
65 715 0.008945547116887904 2.429444683750189 11.343402642784167 1.1359696991764213e+01 11.373119481645444 11.413779436609934   
66 726 0.008454952782302872 2.4652076501238467 11.343402642784167 1.1356605727737721e+01 11.376898962497025 11.420337948281515   
67 737 0.007782311418205709 2.4616740320527812 11.343326533500909 1.1343326533500909e+01 11.370237268088276 11.402012666928696   
68 748 0.007650067220480866 2.4553397903282965 11.343326533500909 1.1348345839955757e+01 11.36090581073367 11.386553331081604   
69 759 0.007509057531900221 2.423946610407156 11.322442493969515 1.1322442493969515e+01 11.369112851076695 11.404700741143833   
70 770 0.007578601255804139 2.463672907932999 11.322442493969515 1.1330277921549067e+01 11.355540295571565 11.382882615075793   
71 781 0.007829347966239146 2.4899832834573545 11.322442493969515 1.1323417066384081e+01 11.354424329015277 11.374904954830972   
72 792 0.008269183933832946 2.488085660297933 11.305498646408095 1.1305498646408095e+01 11.347185292453316 11.363918952571789   
73 803 0.008594784225697268 2.5498791146210738 11.304240939712953 1.1304240939712953e+01 11.34055907430573 11.364945686789776   
74 814 0.008693606913864471 2.632242948184155 11.304240939712953 1.1313668527481017e+01 11.322742441051869 11.341446208638692   
75 825 0.008857275747113438 2.639475397806058 11.291717209101211 1.1291717209101211e+01 11.32312739673538 11.356155248447743   
76 836 0.00824998959606132 2.70767336335978 11.291717209101211 1.1306597715862932e+01 11.326054979803509 11.357528639857968   
77 847 0.008012146489440116 2.7585030548819973 11.291717209101211 1.1311139948588117e+01 11.336377821660603 11.355093824677649   
78 858 0.007863474070229673 2.7867855408957953 11.291717209101211 1.1303674584386625e+01 11.343013530917986 11.355056220629155   
79 869 0.007652651510668539 2.7981869741397536 11.289763346559901 1.1289763346559901e+01 11.316518325247133 11.34095576409647   
80 880 0.007245879677644667 2.7929881426752066 11.289461360843687 1.1289461360843687e+01 11.304841524048346 11.32819358970048   
81 891 0.007215213420716977 2.8337840796976135 11.284854442311342 1.1284854442311342e+01 11.29968717743958 11.31903135295277   
82 902 0.007437269635016572 2.8957037804776524 11.2596758747637 1.1259675874763699e+01 11.287079511477867 11.320054568434717   
83 913 0.008201370254621271 3.0730802347133617 11.248747226935187 1.1248747226935187e+01 11.265184819697227 11.302218519956053   
84 924 0.009021187998492856 3.2698117612858137 11.226949782241586 1.1226949782241586e+01 11.271091866087843 11.334463976586093   
85 935 0.010426780153650582 3.520946223679596 11.186616930445734 1.1186616930445734e+01 11.263224539455672 11.319936549236465   
86 946 0.011668768770093515 3.715237907592667 11.186616930445734 1.1227051079532306e+01 11.257387137528392 11.326431373861817   
87 957 0.012937982209274048 3.8358643985102194 11.186616930445734 1.1238541770529634e+01 11.253680079520564 11.298592007808319   
88 968 0.01352488441192026 3.9394030942488563 11.186616930445734 1.1218694834664158e+01 11.251333143262277 11.313047454088874   
89 979 0.014308547993533429 4.034350533066551 11.186616930445734 1.1196682035839229e+01 11.303632685286763 11.36962119250607   
90 990 0.015453126961765824 4.012886131453496 11.166105232928379 1.1166105232928379e+01 11.22859789833198 11.319645639142877   
91 1001 0.015609443171312309 4.187167854575247 11.154724675689971 1.1154724675689971e+01 11.239065628642107 11.33934824827282   
92 1012 0.016524782079179855 4.302648443989042 11.119152678591716 1.1119152678591716e+01 11.209062747295391 11.39737045292788   
93 1023 0.017207010326658712 4.526486044481543 11.119152678591716 1.1138486589943961e+01 11.249015037534424 11.336957927170047   
94 1034 0.017627647279834048 4.683921481546902 11.075877359221154 1.1075877359221154e+01 11.195863758672795 11.291891519005203   
95 1045 0.01775743525575708 4.724560147338987 11.075877359221154 1.1126860582768696e+01 11.214029084669273 11.284719365074729   
