% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=524703, Sat Jul 15 22:32:39 2023, <python>{}</python>
1 11 0.4630207420112071 0 0 0.4681645676436157 0.4597160012192781 0.4597684120259138 0.4601239338432048 0.4628534419755831 0.45903376734876167 0.4567450089830779 0.46493571713198956 0.44229723057029957 0.46036213791995706 0.4632230552809305 0.45690116337829995
2 22 0.4187257393210152 0 0 0.4174254362946109 0.4110622537494815 0.41915928300928124 0.41806904245187293 0.41210172415679175 0.413527235590886 0.40934791839548407 0.4190702971749667 0.3962639464953212 0.4156305007290833 0.40312831473494737 0.41635295438799425
3 33 0.3778386569049186 0 0 0.37457960962644854 0.3726173946463496 0.37611285531479527 0.3750666852020174 0.3700677610241044 0.3684821091411343 0.36405486553679023 0.3660896348109468 0.3499631930341857 0.3737930921162221 0.36008784204222655 0.3754637153043661
4 44 0.3495310181073358 0 0 0.3517157057659363 0.343709877404554 0.33718465242443824 0.34349988567800827 0.3433224192320553 0.3346607852530252 0.32839429252438 0.33848214315112374 0.3164275227938671 0.34565515426584903 0.33375171370588425 0.3468532803551179
5 55 0.3167272400089391 0 0 0.31749721847151935 0.297266289659583 0.30905249763033404 0.31062391083882385 0.3042573746753905 0.30500636565356465 0.2978844859624597 0.3065050819914383 0.2879520865045284 0.3153646364561282 0.29433988974739256 0.3140085145832618
6 66 0.2854307596171857 0 0 0.2826903378818581 0.26498808645742405 0.2746992608800743 0.2728006849207044 0.27433455877111074 0.27260161946643013 0.2684503010227942 0.2755144688151646 0.26209323673318874 0.27921132921776415 0.2601821183768485 0.280557672108817
7 77 0.28761856087019955 0 0 0.2820836713346114 0.26526242233181996 0.28024020263141525 0.27187157686364544 0.2774400228687757 0.275825488301097 0.2701238023041607 0.2799279366498079 0.2631526216248669 0.28034552993135525 0.2698328346241185 0.2796310918455669
8 88 0.28171545307922097 0 0 0.2764823141939945 0.2583475690458013 0.27174005376792953 0.25814773587034945 0.2730375773474143 0.2681110718422852 0.26587761724369563 0.2734931527488614 0.25664204642174177 0.26807225544170526 0.2720576702995257 0.2749582468327358
9 99 0.2690232789402472 0 0 0.2666788887353787 0.24515708030396313 0.25854066637742734 0.23564286078299956 0.261734847336019 0.25165745736470985 0.25428243641632675 0.2589732181729108 0.2457236791748697 0.2524876404211552 0.25804418855690814 0.2616489324376637
10 110 0.24983415091827194 0 0 0.24853109311632554 0.22654147165282695 0.23923799957312739 0.20882397772390657 0.23929029833426266 0.23026905596708655 0.23847526736322147 0.23832046290316633 0.22764414727982055 0.23349130147852645 0.23999218141209544 0.23823336391109795
11 121 0.23018901854282947 0 0 0.22419491743522693 0.20617469063427601 0.21541670555823952 0.19212006918549382 0.21939116273175302 0.2187616441143462 0.21968844872924842 0.216897231693103 0.2101282896206394 0.21378908965514123 0.222130064053218 0.21387668042490157
12 132 0.22059783201272387 0 0 0.21528191350922252 0.19561737387795394 0.20871073181947247 0.18203034776386673 0.2082345112414342 0.21017568374526685 0.20836080536810023 0.2054440437048606 0.20077898721539367 0.20346388719549638 0.21225989223026556 0.20828512498719842
13 143 0.2116020131704756 0 0 0.20888623782155172 0.19239967426464927 0.19872699886016726 0.17552432408635243 0.19614119771833768 0.20068547034836615 0.19330454065480548 0.19669301899003344 0.19402906210644955 0.19467512069912218 0.20532260776304573 0.2005071625974457
