% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=524703, Sat Jul 15 22:32:39 2023
1 11 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
2 22 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
3 33 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
4 44 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
5 55 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
6 66 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
7 77 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
8 88 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
9 99 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
10 110 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
11 121 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
12 132 -0.03505706678303004 -0.013376772067982948 0.012616274224055797 0.04083154655066448 0.946740922493557 0.9750247330183408 0.9806000767831963 0.9835388372753956 0.9894757230005856 0.9917036396067508 0.9946058869368306 1.0038221181917253 1.0150540564514137 1.0174461298167683 1.0334740863062057 1.0635060688501703
13 143 -0.14426026369115447 -0.0446310801117792 0.05194767804495362 0.1868864558195293 0.810328088275582 0.8391026355387194 0.8927144077950764 0.9209623040952611 0.9526226090288288 0.9720285283013157 1.004774442315476 1.0282751640421937 1.0508690031224668 1.1062367232565518 1.125012833348674 1.2170351532101076
